Empresa,Empleados,Año,Industria,País,Ingresos,Ganancias,Activos,Valor de Mercado,Margen de Rentabilidad,ROA,Continente,Codigo_pais
Allstate,42010,2021,Insurance,United States,32654.0,788.0,125563.0,16284.0,0.024131806210571444,0.006275734093642235,North America,USA
Accenture,506000,2021,IT Software & Services,Ireland,28464.0,2385.1,15291.0,44222.0,0.08379356379988757,0.15598064220783467,Europe,IRL
Saint-Gobain,167552,2021,Construction,France,54555.0,1663.2,58787.0,25723.0,0.03048666483365411,0.028291969312943338,Europe,FRA
Lloyds Banking Group,61576,2021,Banking,United Kingdom,64990.0,-4470.0,1508230.0,40834.0,-0.06877981227881212,-0.002963738952281814,Europe,GBR
Sberbank,285555,2021,Banking,Russia,31769.0,5955.7,282406.0,74042.0,0.187468916239101,0.02108914116555597,Asia,RUS
Tyson Foods,139000,2021,"Food, Drink & Tobacco",United States,32980.0,608.0,11227.0,7328.0,0.018435415403274712,0.05415516166384608,North America,USA
Continental,236386,2021,Consumer Durables,Germany,39514.0,1609.1,33067.0,18985.0,0.04072227564913701,0.04866180784467898,Europe,DEU
Progressive,43326,2021,Insurance,United States,15508.0,1015.5,21845.0,13814.0,0.06548233169976786,0.04648661020828565,North America,USA
Bristol-Myers Squibb,30250,2021,Drugs & Biotechnology,United States,21244.0,3709.0,32970.0,56011.0,0.17459047260402938,0.11249620867455262,North America,USA
Pfizer,78500,2021,Drugs & Biotechnology,United States,67425.0,10009.0,188002.0,165395.0,0.14844642195031515,0.05323879533196455,North America,USA
Caterpillar,97300,2021,Capital Goods,United States,60138.0,4928.0,81446.0,73547.0,0.08194486015497689,0.060506347764162756,North America,USA
Bunge,23000,2021,"Food, Drink & Tobacco",Bermuda,58743.0,942.0,23275.0,9904.0,0.016035953219958123,0.04047261009667025,North America,BMU
Fresenius,277822,2021,Health Care Equipment & Services,Germany,21402.0,997.4,33228.0,16632.0,0.04660312120362583,0.030016853256289874,Europe,DEU
Intesa Sanpaolo,105615,2021,Banking,Italy,46995.0,3621.2,875741.0,33853.0,0.07705500585168634,0.004135012520825221,Europe,ITA
George Weston,220000,2021,Food Markets,Canada,31796.0,623.6,20941.0,7949.0,0.019612529877972074,0.029778902631201948,North America,CAN
Vale,74316,2021,Diversified Metals & Mining,Brazil,55392.0,20297.4,127645.0,126842.0,0.3664319757365685,0.15901445415018214,South America,BRA
Bouygues,129018,2021,Construction,France,42365.0,1386.0,45002.0,10090.0,0.03271568511743184,0.030798631171947914,Europe,FRA
Mitsubishi Electric,145653,2021,Capital Goods,Japan,43853.0,1498.0,37346.0,19063.0,0.03415957859211456,0.04011139077812885,Asia,JPN
Finatis,203002,2021,Food Markets,France,45415.0,-23.3,43496.0,406.0,-0.0005130463503247826,-0.0005356814419716756,Europe,FRA
Oracle,135000,2021,IT Software & Services,United States,36705.0,9357.0,72910.0,149468.0,0.25492439722108706,0.12833630503360308,North America,USA
Daiwa House Industry,48807,2021,Construction,Japan,20333.0,328.0,21918.0,7695.0,0.016131411990360497,0.014964869057395748,Asia,JPN
American Express,63700,2021,Diversified Financials,United States,32282.0,4935.0,153337.0,65964.0,0.15287156929558268,0.032184012990993695,North America,USA
General Dynamics,100700,2021,Aerospace & Defense,United States,32677.0,2526.0,34883.0,25984.0,0.0773020779141292,0.07241349654559527,North America,USA
Deutsche Bank,84659,2021,Banking,Germany,65700.0,5364.1,2809429.0,47342.0,0.08164535768645358,0.0019093203636753235,Europe,DEU
Idemitsu Kosan,16560,2021,Oil & Gas Operations,Japan,44021.0,730.0,30135.0,4175.0,0.016582994479907315,0.02422432387589182,Asia,JPN
Iberdrola,35637,2021,Utilities,Spain,40995.0,3632.8,119897.0,35988.0,0.08861568483961459,0.030299340267062564,Europe,ESP
Quanta Computer,90895,2021,Technology Hardware & Equipment,Taiwan,38556.0,637.3,17545.0,9015.0,0.016529204274302312,0.0363237389569678,Asia,TWN
Northrop Grumman,97000,2021,Aerospace & Defense,United States,26412.0,2118.0,25411.0,15661.0,0.08019082235347569,0.08334973043170281,North America,USA
Chubb,31000,2021,Insurance,United States,13585.0,1678.0,50865.0,18542.0,0.12351858667648141,0.03298928536321636,North America,USA
Compal Electronics,112761,2021,Technology Hardware & Equipment,Taiwan,30406.0,797.8,11426.0,5110.0,0.026238242452147603,0.06982321022230001,Asia,TWN
Barclays,83000,2021,Banking,United Kingdom,66336.0,4669.3,2425200.0,49080.0,0.07038862759286059,0.0019253257463301995,Europe,GBR
Mitsubishi Heavy Industries,79974,2021,Capital Goods,Japan,34932.0,362.3,47999.0,16224.0,0.010371579067903355,0.007548073918206629,Asia,JPN
Abbott Laboratories,109000,2021,Health Care Equipment & Services,United States,38851.0,4728.5,60277.0,93429.0,0.12170857892975728,0.0784461734990129,North America,USA
Tata Motors,75278,2021,Consumer Durables,India,27141.0,2082.0,22571.0,16983.0,0.07671051177185807,0.09224225776438794,Asia,IND
Fujitsu,126371,2021,Technology Hardware & Equipment,Japan,54477.0,662.8,35618.0,11000.0,0.012166602419369642,0.018608568701218485,Asia,JPN
Dollar General,158000,2021,Retailing,United States,14108.0,696.7,9736.0,15296.0,0.049383328607882054,0.07155916187345933,North America,USA
KB Financial Group,26948,2021,Diversified Financials,South Korea,16102.0,2194.2,239551.0,14893.0,0.1362687864861508,0.009159636152635556,Asia,KOR
British American Tobacco,55329,2021,"Food, Drink & Tobacco",United Kingdom,23912.0,4805.9,41613.0,100906.0,0.20098277015724322,0.11549035157282579,Europe,GBR
Exelon,32340,2021,Utilities,United States,18924.0,2495.0,55092.0,33085.0,0.1318431621221729,0.045287882088143466,North America,USA
Coca-Cola,80300,2021,"Food, Drink & Tobacco",United States,46542.0,8572.0,79974.0,158786.0,0.1841777319410425,0.1071848350713982,North America,USA
Magna International,158000,2021,Consumer Durables,Canada,28748.0,1018.0,14679.0,11295.0,0.03541115903715041,0.06935077321343416,North America,CAN
Jardine Matheson,403000,2021,Conglomerates,Hong Kong-China,37967.0,3449.0,58297.0,33910.0,0.09084204704085126,0.05916256411136079,Asia,HKC
Honeywell International,103000,2021,Conglomerates,United States,36529.0,2067.0,39808.0,46809.0,0.05658517889895699,0.05192423633440515,North America,USA
Bank of Nova Scotia,92001,2021,Banking,Canada,27320.0,5286.9,635244.0,62153.0,0.19351756954612004,0.008322628785159717,North America,CAN
Credit Suisse Group,48770,2021,Diversified Financials,Switzerland,44768.0,1978.7,1112422.0,36235.0,0.04419898141529664,0.0017787314526321845,Europe,CHE
Sun Life Financial,23816,2021,Insurance,Canada,22176.0,-189.5,214119.0,13903.0,-0.00854527417027417,-0.0008850218803562505,North America,CAN
Thermo Fisher Scientific,84362,2021,Health Care Equipment & Services,United States,11726.0,1329.9,26834.0,21187.0,0.11341463414634147,0.04956025937243796,North America,USA
3M,94987,2021,Conglomerates,United States,29611.0,4283.0,31616.0,62203.0,0.14464219377933876,0.13546938259109312,North America,USA
Capital One Financial,51985,2021,Diversified Financials,United States,18525.0,3147.0,206019.0,25065.0,0.16987854251012147,0.015275290143142137,North America,USA
ING Group,57527,2021,Insurance,Netherlands,139000.0,7468.9,1652958.0,35850.0,0.053733093525179854,0.004518505612362806,Europe,NLD
Bharat Petroleum,9257,2021,Oil & Gas Operations,India,32237.0,367.0,15000.0,4785.0,0.011384434035425132,0.024466666666666668,Asia,IND
SAP,102430,2021,IT Software & Services,Germany,18435.0,4456.0,29578.0,88080.0,0.24171413072959044,0.15065251200216376,Europe,DEU
Hyundai Mobis,35087,2021,Consumer Durables,South Korea,23757.0,2731.3,19481.0,24523.0,0.11496821989308414,0.1402032749858837,Asia,KOR
Anglo American,64000,2021,Diversified Metals & Mining,United Kingdom,29510.0,5953.2,71972.0,54895.0,0.2017350050830227,0.08271550047240593,Europe,GBR
JFE Holdings,64371,2021,Diversified Metals & Mining,Japan,38443.0,705.0,47208.0,13439.0,0.018338839320552507,0.014933909506863243,Asia,JPN
Medipal Holdings,14614,2021,Drugs & Biotechnology,Japan,32034.0,20.5,15498.0,2989.0,0.0006399450583754761,0.0013227513227513227,Asia,JPN
Takeda Pharmaceutical,47099,2021,Drugs & Biotechnology,Japan,17075.0,2981.9,33299.0,35047.0,0.1746354319180088,0.08954923571278417,Asia,JPN
ABB,105600,2021,Conglomerates,Switzerland,35600.0,2967.8,39452.0,47756.0,0.08336516853932585,0.07522559059109805,Europe,CHE
Suzuki Motor,68739,2021,Consumer Durables,Japan,31377.0,543.4,25858.0,13529.0,0.01731841794945342,0.021014772990950576,Asia,JPN
Veolia Environnement,171450,2021,Utilities,France,38403.0,-634.5,63793.0,8730.0,-0.016522146707288493,-0.00994623234524164,Europe,FRA
Canon,181897,2021,Business Services & Supplies,Japan,46211.0,3229.7,51088.0,63459.0,0.06989028586267339,0.06321836830566864,Asia,JPN
New China Life Insurance,36309,2021,Insurance,China,15409.0,341.2,46216.0,14552.0,0.02214290349795574,0.007382724597541976,Asia,CHN
Samsung Life Insurance,5273,2021,Insurance,South Korea,23319.0,1755.5,133568.0,17053.0,0.07528195891762082,0.013143118112122664,Asia,KOR
Kansai Electric Power,31933,2021,Utilities,Japan,33320.0,1481.4,84030.0,15616.0,0.04445978391356543,0.017629418064976796,Asia,JPN
Enbridge,12100,2021,Oil & Gas Operations,Canada,19054.0,986.0,33727.0,30025.0,0.05174766453238165,0.029234737747205503,North America,CAN
Medtronic,104950,2021,Health Care Equipment & Services,United States,16182.0,3402.0,31911.0,41291.0,0.21023359288097887,0.10660900629876845,North America,USA
Toshiba,117300,2021,Consumer Durables,Japan,76974.0,1658.3,60602.0,19259.0,0.02154363811157014,0.027363783373486023,Asia,JPN
Wistron,69506,2021,Technology Hardware & Equipment,Taiwan,21089.0,412.4,7445.0,3305.0,0.019555218360282612,0.05539288112827401,Asia,TWN
Philip Morris International,71000,2021,"Food, Drink & Tobacco",United States,31097.0,8591.0,35488.0,147754.0,0.27626459143968873,0.24208183047790802,North America,USA
Arrow Electronics,19600,2021,Consumer Durables,United States,21390.0,598.8,9829.0,4617.0,0.02799438990182328,0.06092176213246515,North America,USA
Schneider Electric,126328,2021,Capital Goods,France,31172.0,2534.2,46508.0,38435.0,0.08129731810599256,0.05448955018491442,Europe,FRA
Weichai Power,81600,2021,Capital Goods,China,9508.0,1028.8,7839.0,8766.0,0.10820361800588978,0.13124122974869243,Asia,CHN
Banco Bradesco,80170,2021,Banking,Brazil,79803.0,5919.6,397074.0,65294.0,0.07417766249389121,0.014908052403330362,South America,BRA
Phoenix Group Holdings,7653,2021,Insurance,United Kingdom,11684.0,46.9,126048.0,1567.0,0.004014036288942143,0.00037208047727849705,Europe,GBR
NEC,114714,2021,Consumer Durables,Japan,37479.0,-150.6,29612.0,5394.0,-0.004018250220123269,-0.0050857760367418615,Asia,JPN
Bridgestone,138036,2021,Consumer Durables,Japan,39286.0,1337.6,33568.0,19977.0,0.03404775237998269,0.03984747378455672,Asia,JPN
BT Group,99700,2021,Telecommunications services,United Kingdom,32173.0,2407.1,36994.0,26558.0,0.07481739346657135,0.0650673082121425,Europe,GBR
LyondellBasell Industries,19200,2021,Chemicals,Netherlands,47299.0,1978.7,22869.0,24612.0,0.04183386540941669,0.08652324106869562,Europe,NLD
Chubu Electric Power,28238,2021,Utilities,Japan,28041.0,1017.7,61497.0,14120.0,0.03629328483292322,0.01654877473697904,Asia,JPN
CRH,77100,2021,Construction,Ireland,23421.0,721.5,27387.0,15908.0,0.030805687203791468,0.02634461605871399,Europe,IRL
X5 Retail Group,339716,2021,Food Markets,Russia,11239.0,270.7,8641.0,6654.0,0.024085772755583237,0.03132739266288624,Asia,RUS
Linde,74207,2021,Chemicals,Germany,19197.0,1634.7,37474.0,30123.0,0.08515393030160963,0.04362224475636441,Europe,DEU
Mazda Motor,49786,2021,Consumer Durables,Japan,27978.0,-722.3,20985.0,4867.0,-0.02581671313174637,-0.03441982368358351,Asia,JPN
Danone,101911,2021,"Food, Drink & Tobacco",France,25023.0,2164.5,39406.0,44808.0,0.08650041961395516,0.05492818352535147,Europe,FRA
Centrica,25753,2021,Oil & Gas Operations,United Kingdom,35441.0,653.7,30047.0,25811.0,0.01844473914392935,0.021755915732019838,Europe,GBR
LG Chem,40234,2021,Chemicals,South Korea,19569.0,1845.0,13241.0,21836.0,0.0942817721907098,0.13933992900838305,Asia,KOR
AstraZeneca,76100,2021,Drugs & Biotechnology,United Kingdom,32416.0,9633.8,51359.0,58034.0,0.2971927443237907,0.18757763975155278,Europe,GBR
China Resources Land,48414,2021,Real Estate,Hong Kong-China,4764.0,1039.0,23160.0,9623.0,0.2180940386230059,0.04486183074265976,Asia,HKC
Bank of Montreal,43360,2021,Banking,Canada,19500.0,3314.6,536730.0,38119.0,0.1699794871794872,0.006175544500959514,North America,CAN
Samsung C&T,16075,2021,Trading Companies,South Korea,18594.0,347.0,18142.0,10614.0,0.018661933957190492,0.01912688788446698,Asia,KOR
Dollar Tree,129772,2021,Retailing,United States,6630.0,488.3,2329.0,11103.0,0.0736500754147813,0.20966079862601975,North America,USA
Amgen,24300,2021,Drugs & Biotechnology,United States,15582.0,3683.0,48871.0,53327.0,0.23636246951610834,0.07536166642794295,North America,USA
Compass Group,548143,2021,"Hotels, Restaurants & Leisure",United Kingdom,24662.0,1134.0,14285.0,20081.0,0.045981672208255615,0.07938396919845993,Europe,GBR
Ericsson,101129,2021,Technology Hardware & Equipment,Sweden,32897.0,1767.8,38996.0,32416.0,0.05373742286530687,0.04533285465175915,Europe,SWE
Banco do Brasil,91673,2021,Banking,Brazil,72383.0,6508.9,516251.0,45891.0,0.08992304822955666,0.012608014318616332,South America,BRA
Nokia,92039,2021,Technology Hardware & Equipment,Finland,50077.0,-1507.8,44601.0,19644.0,-0.030109631168001277,-0.03380641689648214,Europe,FIN
Zijin Mining Group,36860,2021,Diversified Metals & Mining,China,4213.0,730.2,5798.0,13391.0,0.17332067410396393,0.12593997930320802,Asia,CHN
BAE Systems,81000,2021,Aerospace & Defense,United Kingdom,29742.0,1925.5,33712.0,16240.0,0.06474009817766121,0.05711616041765544,Europe,GBR
Gree Electric Appliances,83952,2021,Consumer Durables,China,12936.0,811.6,13338.0,9848.0,0.06273964131106989,0.06084870295396611,Asia,CHN
Gilead Sciences,13600,2021,Drugs & Biotechnology,United States,8385.0,2803.6,17303.0,35389.0,0.3343589743589743,0.16202970583135873,North America,USA
UniCredit Group,82107,2021,Banking,Italy,56268.0,1562.2,1231813.0,31775.0,0.027763560105210777,0.0012682119769802723,Europe,ITA
Holcim,67409,2021,Construction,Switzerland,22115.0,293.2,44983.0,21943.0,0.013257969703820935,0.006518017917880088,Europe,CHE
Alfresa Holdings,12045,2021,Drugs & Biotechnology,Japan,26266.0,79.2,12991.0,2305.0,0.0030153049569786035,0.006096528365791702,Asia,JPN
Rite Aid,50000,2021,Retailing,United States,25431.0,-413.0,7557.0,1797.0,-0.016240022020368842,-0.054651316660050284,North America,USA
Walmart,2300000,2022,Retailing,United States,572754.0,13673.0,244860.0,431644.0,0.0238723780191845,0.05584007187780773,North America,USA
Amazon,1608000,2022,Retailing,United States,469822.0,33364.0,420549.0,1468398.0,0.07101412875514557,0.07933439385184604,North America,USA
Apple,154000,2022,Technology Hardware & Equipment,United States,378697.0,100555.0,381191.0,2640316.0,0.2655289056950544,0.2637916425099229,North America,USA
China State Construction Engineering,368327,2022,Construction,China,205791.0,5868.0,374720.0,36907.0,0.02851436651748619,0.015659692570452605,Asia,CHN
CVS Health,258000,2022,Retailing,United States,291982.0,7910.0,240496.0,133525.0,0.027090711071230417,0.03289035992282616,North America,USA
UnitedHealth Group,350000,2022,Insurance,United States,297550.0,17450.0,221238.0,490152.0,0.05864560578054109,0.07887433442717798,North America,USA
ExxonMobil,63000,2022,Oil & Gas Operations,United States,280510.0,23040.0,338923.0,359731.0,0.08213610922961748,0.06798004266455802,North America,USA
Toyota Motor,372817,2022,Consumer Durables,Japan,281746.0,28154.4,552456.0,237726.0,0.09992830421727372,0.05096224857726227,Asia,JPN
Berkshire Hathaway,372000,2022,Diversified Financials,United States,276094.0,89795.0,958784.0,741476.0,0.32523343498953255,0.09365508811160804,North America,USA
Shell,82000,2022,Oil & Gas Operations,United Kingdom,261761.0,20265.4,404379.0,211096.0,0.07741947807350981,0.050114867488173225,Europe,GBR
McKesson,66500,2022,Drugs & Biotechnology,United States,257006.0,1412.0,63708.0,47663.0,0.005494035158712248,0.0221636215231996,North America,USA
Alphabet,156500,2022,IT Software & Services,United States,257488.0,76033.0,359268.0,1581723.0,0.29528754738084884,0.21163309841121392,North America,USA
AmerisourceBergen,40000,2022,Drugs & Biotechnology,United States,221101.0,1614.2,57578.0,33253.0,0.007300735862795736,0.028035013373163362,North America,USA
China Construction Bank,375531,2022,Banking,China,202069.0,46887.3,4746951.0,181325.0,0.23203608668326167,0.009877350745773445,Asia,CHN
Costco Wholesale,288000,2022,Retailing,United States,210219.0,5513.0,63078.0,253391.0,0.026225031990448056,0.08739972732172865,North America,USA
Agricultural Bank of China,455174,2022,Banking,China,181420.0,37378.5,4561048.0,133385.0,0.20603296218718994,0.008195156025545006,Asia,CHN
Stellantis,281595,2022,Consumer Durables,Netherlands,176610.0,16784.1,195332.0,44263.0,0.0950348224902327,0.0859260131468474,Europe,NLD
Cigna,72963,2022,Insurance,United States,174274.0,5365.0,151024.0,81205.0,0.030784856031307022,0.03552415510117597,North America,USA
AT&T,202600,2022,Telecommunications Services,United States,163025.0,17331.0,551622.0,141786.0,0.10630884833614476,0.03141825380423551,North America,USA
Microsoft,181000,2022,IT Software & Services,United States,184903.0,71185.0,340389.0,2054367.0,0.38498564111993855,0.20912837958923466,North America,USA
BP,65900,2022,Oil & Gas Operations,United Kingdom,158010.0,7553.3,287272.0,98378.0,0.04780267071704323,0.026293199476454372,Europe,GBR
Cardinal Health,46827,2022,Drugs & Biotechnology,United States,171286.0,555.0,43680.0,17059.0,0.0032401947619770445,0.012706043956043956,North America,USA
Chevron,42595,2022,Oil & Gas Operations,United States,156291.0,15625.0,239535.0,316230.0,0.09997376688356975,0.06523055085895589,North America,USA
Mercedes-Benz Group,172425,2022,Consumer Durables,Germany,178935.0,27192.7,295480.0,74621.0,0.15196970967110962,0.09202890212535536,Europe,DEU
