Empresa,Industria,País,Ingresos,Ganancias,Activos,Valor de Mercado,Margen de Rentabilidad,ROA,Año,Continente,Codigo_pais
CSX,Transportation,United States,13122.0,3934.0,40452.0,75339.0,0.2998018594726414,0.09725106298823297,2022,North America,USA
Danske Bank,Banking,Denmark,24797.0,1981.6,601786.0,14695.0,0.07991289268863168,0.003292864905464733,2022,Europe,DNK
Fortescue Metals Group,Materials,Australia,20935.0,8892.3,25184.0,47370.0,0.42475758299498445,0.35309323379923757,2022,Oceania,AUS
China Railway Construction,Construction,China,157659.0,3830.3,212286.0,8689.0,0.02429483886108627,0.01804311165126292,2022,Asia,CHN
Moderna,Drugs & Biotechnology,United States,18402.0,12202.0,24869.0,56560.0,0.6630800999891316,0.49065101129920785,2022,North America,USA
Woolworths,Food Markets,Australia,38837.0,6006.1,23864.0,34614.0,0.15464891726961405,0.25168035534696614,2022,Oceania,AUS
Anhui Conch Cement,Construction,China,26045.0,5165.3,36169.0,26782.0,0.19832213476674987,0.14281014128120767,2022,Asia,CHN
Adobe,IT Software & Services,United States,16132.0,4827.0,25976.0,193097.0,0.29921894371435653,0.1858253772713274,2022,North America,USA
Hartford Financial Services,Insurance,United States,22390.0,2365.0,70832.0,23649.0,0.10562751228226887,0.033388863790377234,2022,North America,USA
State Street,Diversified Financials,United States,11545.0,2776.0,322350.0,26041.0,0.240450411433521,0.00861175740654568,2022,North America,USA
Al Rajhi Bank,Banking,Saudi Arabia,6736.0,3931.4,166118.0,119854.0,0.5836401425178147,0.02366630949084386,2022,Asia,SAU
Power Construction Corporation of China,Construction,China,70280.0,1305.3,156400.0,16343.0,0.018572851451337507,0.008345907928388746,2022,Asia,CHN
Shin-Etsu Chemical,Chemicals,Japan,17203.0,3945.9,32644.0,57461.0,0.22937278381677614,0.120876730792795,2022,Asia,JPN
Fiserv,Business Services & Supplies,United States,16226.0,1334.0,76249.0,63164.0,0.08221373104893381,0.017495311413920182,2022,North America,USA
Regeneron Pharmaceuticals,Drugs & Biotechnology,United States,16072.0,8075.3,25435.0,74684.0,0.5024452463912394,0.3174877137802241,2022,North America,USA
ENEOS Holdings,Oil & Gas Operations,Japan,90306.0,3447.7,79991.0,11379.0,0.038177972670697405,0.04310109887362328,2022,Asia,JPN
Tata Consultancy Services,IT Software & Services,India,25735.0,5143.9,18676.0,172788.0,0.19987954148047404,0.2754283572499464,2022,Asia,IND
Sompo,Insurance,Japan,35672.0,2188.7,119927.0,13907.0,0.0613562457950213,0.0182502689135891,2022,Asia,JPN
OMV Group,Oil & Gas Operations,Austria,42025.0,2473.9,64551.0,16244.0,0.05886734086853064,0.038324735480472806,2022,Europe,AUT
Swiss Life Holding,Insurance,Switzerland,23538.0,1363.9,264114.0,19735.0,0.057944600220919365,0.005164057944675405,2022,Europe,CHE
Bank Of Shanghai,Banking,China,15939.0,3453.6,410395.0,14762.0,0.21667607754564275,0.008415307204035136,2022,Asia,CHN
American Tower,Diversified Financials,United States,9357.0,2567.7,69888.0,119489.0,0.27441487656300095,0.036740212912087906,2022,North America,USA
Pioneer Natural Resources,Oil & Gas Operations,United States,17870.0,2112.0,38769.0,57379.0,0.11818690542809178,0.05447651474115917,2022,North America,USA
Sun Hung Kai Properties,Construction,Hong Kong,10262.0,3640.1,103678.0,34812.0,0.3547164295458975,0.035109666467331546,2022,Asia,HKG
Wanhua Chemical Group,Chemicals,China,22430.0,3821.9,29860.0,38626.0,0.17039233169861792,0.1279939718687207,2022,Asia,CHN
Sampo,Insurance,Finland,15900.0,3033.0,66858.0,27288.0,0.19075471698113208,0.045364803015345956,2022,Europe,FIN
China Merchants Shekou Industrial Zone Holdings,Construction,China,23407.0,1608.3,134341.0,19422.0,0.06871021489298074,0.011971773323110592,2022,Asia,CHN
Haier Smart Home,Consumer Durables,China,35159.0,2025.9,34120.0,33257.0,0.05762109275007822,0.0593757327080891,2022,Asia,CHN
Eaton,Capital Goods,Ireland,19628.0,2144.0,34027.0,58353.0,0.10923170980232322,0.06300878713962442,2022,Europe,IRL
SK,Oil & Gas Operations,South Korea,85896.0,1720.5,139122.0,11995.0,0.02003003632299525,0.012366843489886575,2022,Asia,KOR
Johnson Controls International,Business Services & Supplies,Ireland,24189.0,1567.0,42222.0,44216.0,0.06478151225763777,0.03711335322817488,2022,Europe,IRL
JBS,"Food, Drink & Tobacco",Brazil,64990.0,3796.5,37183.0,17476.0,0.058416679489152176,0.10210311163703843,2022,South America,BRA
Saudi Telecom,Telecommunications Services,Saudi Arabia,16907.0,3015.0,31803.0,60707.0,0.17832850298692848,0.09480237713423262,2022,Asia,SAU
Jardine Matheson,Conglomerates,Bermuda,35862.0,1881.0,91489.0,15891.0,0.052451062405889246,0.020559848724983332,2022,North America,BMU
Canadian National Railway,Transportation,Canada,11547.0,3901.9,38843.0,86335.0,0.3379146098553737,0.10045310609376207,2022,North America,CAN
Stryker,Health Care Equipment & Services,United States,17108.0,1994.0,34631.0,93787.0,0.1165536591068506,0.05757847015679594,2022,North America,USA
Nokia,Technology Hardware & Equipment,Finland,26242.0,1919.5,45544.0,29664.0,0.0731461016690801,0.042146056560688566,2022,Europe,FIN
Mitsubishi Electric,Capital Goods,Japan,40338.0,2128.1,41122.0,22756.0,0.05275670583568843,0.05175088760274305,2022,Asia,JPN
Nissan Motor,Consumer Durables,Japan,79174.0,1095.4,136856.0,16359.0,0.013835349988632633,0.008004033436604899,2022,Asia,JPN
Tata Steel,Materials,India,31067.0,5009.4,34615.0,20417.0,0.16124505101876588,0.14471760797342192,2022,Asia,IND
Heineken,"Food, Drink & Tobacco",Netherlands,25934.0,1965.6,56656.0,23415.0,0.07579239608236292,0.03469358938153064,2022,Europe,NLD
BAE Systems,Aerospace & Defense,United Kingdom,26847.0,2417.8,36753.0,30154.0,0.09005847953216375,0.06578510597774331,2022,Europe,GBR
Etisalat,Telecommunications Services,United Arab Emirates,14522.0,2536.5,34902.0,83817.0,0.17466602396364136,0.07267491834278837,2022,Asia,ARE
BT Group,Telecommunications Services,United Kingdom,28844.0,1432.4,69551.0,23741.0,0.049660241298016924,0.020594959094764994,2022,Europe,GBR
CTBC Financial,Banking,Taiwan,14927.0,1940.6,256028.0,19626.0,0.13000602934280162,0.00757963972690487,2022,Asia,TWN
Novatek,Oil & Gas Operations,Russia,15403.0,5874.3,32766.0,38072.0,0.3813737583587613,0.179280351583959,2022,Asia,RUS
Greenland Holdings Group,Construction,China,84530.0,2169.7,215767.0,9355.0,0.02566781024488347,0.010055754587124073,2022,Asia,CHN
RWE Group,Utilities,Germany,28989.0,852.2,203558.0,28862.0,0.029397357618406984,0.004186521777576907,2022,Europe,DEU
Daikin Industries,Capital Goods,Japan,26882.0,1877.0,30451.0,46785.0,0.06982367383379214,0.06164001182227185,2022,Asia,JPN
Aegon,Insurance,Netherlands,26333.0,1951.5,509343.0,11762.0,0.07410853301940531,0.003831406341110018,2022,Europe,NLD
Baidu,IT Software & Services,China,19307.0,1577.4,59629.0,32494.0,0.08170093748381417,0.026453571248888964,2022,Asia,CHN
Ericsson,Technology Hardware & Equipment,Sweden,26954.0,2546.5,34759.0,28597.0,0.09447577354010536,0.07326160131189044,2022,Europe,SWE
Canon,Business Services & Supplies,Japan,31976.0,1954.2,41256.0,24658.0,0.06111458593945459,0.047367655613728916,2022,Asia,JPN
Lennar,Construction,United States,28423.0,3886.8,32635.0,22747.0,0.13674840797945326,0.11909912670445841,2022,North America,USA
Bank of Nanjing,Banking,China,12166.0,2613.6,296796.0,18835.0,0.21482820976491862,0.008806048599037723,2022,Asia,CHN
Philips,Health Care Equipment & Services,Netherlands,20278.0,3923.0,35448.0,26385.0,0.19346089357924845,0.11066914917625818,2022,Europe,NLD
Keurig Dr Pepper,"Food, Drink & Tobacco",United States,12683.0,2146.0,50598.0,52472.0,0.16920286998344242,0.04241274358670303,2022,North America,USA
China Yangtze Power,Utilities,China,8515.0,4076.1,51496.0,83047.0,0.47869641808573105,0.07915372067733416,2022,Asia,CHN
DNB Bank,Banking,Norway,7795.0,2838.3,331044.0,34306.0,0.3641180243745991,0.008573784753688331,2022,Europe,NOR
Emerson Electric,Capital Goods,United States,18545.0,2754.0,26959.0,55598.0,0.148503639795093,0.10215512444823621,2022,North America,USA
Imperial Brands,"Food, Drink & Tobacco",United Kingdom,22660.0,3877.3,39224.0,20621.0,0.17110767872903795,0.09885019375892311,2022,Europe,GBR
Boeing,Aerospace & Defense,Canada,62286.0,-4202.0,138552.0,104451.0,-0.06746299328902161,-0.030327963508285698,2022,North America,CAN
General Mills,"Food, Drink & Tobacco",United States,18625.0,2301.3,31144.0,43660.0,0.12355973154362417,0.07389224248651426,2022,North America,USA
Axis Bank,Banking,India,11411.0,1710.0,152119.0,31320.0,0.149855402681623,0.01124119932421328,2022,Asia,IND
National Bank of Canada,Banking,Canada,8999.0,2672.1,288479.0,24819.0,0.29693299255472827,0.009262719296725237,2022,North America,CAN
The Estée Lauder Companies,Consumer Durables,United States,17771.0,3254.0,22078.0,94702.0,0.18310730966180858,0.147386538635746,2022,North America,USA
CNH Industrial,Capital Goods,United Kingdom,33431.0,1723.0,49416.0,20192.0,0.05153899075708175,0.034867249473854625,2022,Europe,GBR
Fairfax Financial,Insurance,Canada,23569.0,3391.7,74555.0,13284.0,0.14390512961941532,0.0454925893635571,2022,North America,CAN
Adidas,Consumer Durables,Germany,25098.0,2501.1,25174.0,41083.0,0.09965335883337317,0.0993525065543815,2022,Europe,DEU
Michelin Group,Consumer Durables,France,28125.0,2178.4,38162.0,22854.0,0.07745422222222223,0.05708296210890415,2022,Europe,FRA
Norfolk Southern,Transportation,United States,11142.0,3003.0,38894.0,67065.0,0.269520732364028,0.0772098524193963,2022,North America,USA
Principal Financial Group,Diversified Financials,United States,14263.0,1710.6,304657.0,18247.0,0.11993269298184112,0.005614838982856129,2022,North America,USA
Sempra,Oil & Gas Operations,United States,13061.0,1318.0,72045.0,53106.0,0.10091110940969297,0.018294121729474633,2022,North America,USA
Fortum,Utilities,Finland,132855.0,872.3,170194.0,15636.0,0.006565804824809002,0.005125327567364302,2022,Europe,FIN
Grupo Mexico,Materials,Mexico,14774.0,3867.9,32317.0,37880.0,0.261804521456613,0.11968623325184888,2022,North America,MEX
D.R. Horton,Construction,United States,28894.0,4525.6,24999.0,25283.0,0.15662767356544613,0.18103124124965,2022,North America,USA
L3Harris Technologies,Aerospace & Defense,United States,17814.0,1846.0,34709.0,47856.0,0.10362636128887392,0.05318505286813219,2022,North America,USA
Naspers,Media,South Africa,7009.0,13966.3,70813.0,40310.0,1.9926237694392923,0.19722791012949598,2022,Africa,ZAF
Standard Bank Group,Banking,South Africa,15902.0,1736.9,170791.0,18061.0,0.10922525468494529,0.010169739623282258,2022,Africa,ZAF
TC Energy,Oil & Gas Operations,Canada,10477.0,1559.3,82506.0,55949.0,0.14883077216760524,0.018899231571037258,2022,North America,CAN
Norilsk Nickel,Materials,Russia,17814.0,6525.8,23435.0,37751.0,0.366329852924666,0.2784638361425219,2022,Asia,RUS
Naturgy Energy Group,Oil & Gas Operations,Spain,26169.0,1434.9,43497.0,29745.0,0.05483205319270893,0.0329884819642734,2022,Europe,ESP
Waste Management,Business Services & Supplies,Canada,17931.0,1816.0,29614.0,65392.0,0.10127711784061123,0.061322347538326466,2022,North America,CAN
Henkel,Consumer Durables,Germany,23718.0,1931.4,37804.0,28330.0,0.0814318239311915,0.05108983176383452,2022,Europe,DEU
MediaTek,Semiconductors,Taiwan,17665.0,3989.0,23887.0,46449.0,0.22581375601471837,0.16699459957298948,2022,Asia,TWN
Recruit Holdings ,Business Services & Supplies,Japan,24802.0,2386.7,20940.0,62035.0,0.09623014273042496,0.11397803247373448,2022,Asia,JPN
Hengli Petrochemical,Capital Goods,China,30167.0,2408.2,32996.0,21929.0,0.0798289521662744,0.0729846041944478,2022,Asia,CHN
Xcel Energy,Utilities,United States,13372.0,1597.0,60667.0,40435.0,0.11942865689500448,0.02632403118664183,2022,North America,USA
Corteva,Chemicals,United States,15655.0,1759.0,42344.0,41920.0,0.11236026828489301,0.041540714150765164,2022,North America,USA
Synchrony Financial,Business Services & Supplies,United States,11366.0,4128.0,95267.0,19226.0,0.3631884568009854,0.043330849087302004,2022,North America,USA
Toyota Tsusho,Trading Companies,Japan,69526.0,2052.4,50050.0,13037.0,0.029519891839024252,0.04100699300699301,2022,Asia,JPN
Toyota Industries,Consumer Durables,Japan,23324.0,1725.9,64329.0,18924.0,0.07399674155376437,0.02682926829268293,2022,Asia,JPN
AstraZeneca,Drugs & Biotechnology,United Kingdom,38680.0,94.7,105363.0,204560.0,0.0024482936918304036,0.0008987974905801848,2022,Europe,GBR
Sunac China Holdings,Construction,China,38487.0,5496.5,186561.0,3181.0,0.14281445682957883,0.029462213431531777,2022,Asia,CHN
China Evergrande Group,Construction,China,70400.0,2451.7,367963.0,2777.0,0.03482528409090909,0.006662898171827058,2022,Asia,CHN
Bridgestone,Consumer Durables,Japan,29544.0,1470.4,39728.0,25695.0,0.04976983482263742,0.037011679420056384,2022,Asia,JPN
Emirates NBD,Banking,United Arab Emirates,8598.0,2493.8,188953.0,26140.0,0.2900441963247267,0.013197991034807599,2022,Asia,ARE
Daiwa House Industry,Construction,Japan,38861.0,1886.7,47861.0,15823.0,0.04854996011425337,0.03942040492258833,2022,Asia,JPN
JD.com,Retailing,China,147626.0,-560.4,77904.0,68560.0,-0.003796079281427391,-0.007193468884781269,2022,Asia,CHN
Kinder Morgan,Oil & Gas Operations,United States,16605.0,1027.0,69135.0,43422.0,0.06184884071062933,0.014854993852607218,2022,North America,USA
China National Building,Construction,China,42576.0,2514.7,72574.0,10547.0,0.05906379180759113,0.034650150191528645,2022,Asia,CHN
Fifth Third Bank,Banking,United States,8273.0,2563.0,211116.0,26350.0,0.30980297352834524,0.012140245173269672,2022,North America,USA
FirstRand,Diversified Financials,South Africa,10181.0,2179.7,124819.0,24980.0,0.21409488262449658,0.01746288625930347,2022,Africa,ZAF
Carrefour,Food Markets,France,87805.0,1267.1,54208.0,15771.0,0.014430841068276292,0.023374778630460447,2022,Europe,FRA
Fujitsu,Technology Hardware & Equipment,Japan,32829.0,1934.8,27056.0,29138.0,0.0589356970970788,0.07151094027202838,2022,Asia,JPN
SEB AB,Banking,Sweden,7550.0,2961.6,364953.0,24722.0,0.39226490066225167,0.008115017550205095,2022,Europe,SWE
Surgutneftegas,Oil & Gas Operations,Russia,19264.0,6125.0,83544.0,10476.0,0.3179505813953488,0.07331466053815953,2022,Asia,RUS
New China Life Insurance,Insurance,China,34437.0,2313.3,176357.0,8907.0,0.06717484101402561,0.013117143067754612,2022,Asia,CHN
Barrick Gold,Materials,Canada,11939.0,2024.6,46890.0,42236.0,0.1695786916827205,0.04317764981872467,2022,North America,CAN
DSV Panalpina,Transportation,Denmark,28974.0,1780.8,24677.0,38652.0,0.06146200041416442,0.07216436357742027,2022,Europe,DNK
Talanx,Insurance,Germany,51735.0,1195.0,218256.0,11013.0,0.023098482651976417,0.005475221757935635,2022,Europe,DEU
Vodafone,Telecommunications Services,United Kingdom,53627.0,-291.0,178591.0,46356.0,-0.005426371044436571,-0.0016294214154128708,2022,Europe,GBR
Nintendo,Consumer Durables,Japan,15242.0,4287.7,21774.0,58010.0,0.28130822726676286,0.1969183429778635,2022,Asia,JPN
Hana Financial Group,Banking,South Korea,13746.0,3009.2,422667.0,11470.0,0.21891459333624325,0.00711955274483222,2022,Asia,KOR
Hyundai Mobis,Capital Goods,South Korea,36416.0,2054.1,43308.0,15650.0,0.056406524604569415,0.04743003602105846,2022,Asia,KOR
NTPC,Utilities,India,16999.0,2171.0,54999.0,20316.0,0.12771339490558267,0.03947344497172676,2022,Asia,IND
Maybank,Banking,Malaysia,9170.0,1953.1,213195.0,24743.0,0.21298800436205015,0.009161096648608081,2022,Asia,MYS
CME Group,Diversified Financials,United States,4690.0,2624.5,196964.0,80122.0,0.5595948827292111,0.01332477000873256,2022,North America,USA
TAQA,Utilities,United Arab Emirates,12439.0,1622.6,49059.0,42243.0,0.13044456949915587,0.03307446136284881,2022,Asia,ARE
Pernod Ricard,"Food, Drink & Tobacco",France,11581.0,2043.6,38744.0,54163.0,0.17646144547103013,0.05274623167458187,2022,Europe,FRA
Bank Mandiri,Banking,Indonesia,9527.0,1960.7,121091.0,26877.0,0.20580455547391624,0.016191954810844737,2022,Asia,IDN
Femsa,"Food, Drink & Tobacco",Mexico,27379.0,1403.6,36037.0,27290.0,0.051265568501406185,0.03894885811804534,2022,North America,MEX
Paccar,Capital Goods,United States,23539.0,1852.1,29302.0,29792.0,0.07868218700879391,0.06320728960480514,2022,North America,USA
Consolidated Edison,Utilities,United States,13672.0,1346.0,63116.0,34176.0,0.09844938560561732,0.021325812789150137,2022,North America,USA
Mitsui Fudosan,Construction,Japan,18261.0,1403.4,71095.0,20044.0,0.07685230819779859,0.019739784794992617,2022,Asia,JPN
Evergreen Marine Corp. (Taiwan),Transportation,Taiwan,17519.0,8557.1,22085.0,26676.0,0.4884468291569154,0.38746207833371066,2022,Asia,TWN
Komatsu,Capital Goods,Japan,24510.0,1779.9,34974.0,22060.0,0.07261933904528764,0.050892091267798936,2022,Asia,JPN
Shaanxi Coal Industry,Materials,China,22279.0,2713.6,26602.0,24763.0,0.12180079895866062,0.10200736786707766,2022,Asia,CHN
Lenovo Group,Technology Hardware & Equipment,Hong Kong,70563.0,1878.4,45646.0,11895.0,0.026620183382225812,0.04115147000832494,2022,Asia,HKG
Fast Retailing,Retailing,Japan,19275.0,1890.8,22935.0,51268.0,0.09809597924773023,0.08244168301722259,2022,Asia,JPN
London Stock Exchange,Diversified Financials,United Kingdom,9270.0,838.9,1066100.0,52664.0,0.09049622437971952,0.0007868867836037895,2022,Europe,GBR
Vonovia,Construction,Germany,6551.0,3122.7,120907.0,32711.0,0.476675316745535,0.025827288742587277,2022,Europe,DEU
Aviva,Insurance,United Kingdom,45128.0,572.1,465175.0,21030.0,0.012677273533061514,0.0012298597302090612,2022,Europe,GBR
Sherwin-Williams,Chemicals,United States,19945.0,1864.4,20667.0,64217.0,0.09347706192028078,0.09021144820244835,2022,North America,USA
Fujifilm Holdings,Consumer Durables,Japan,22571.0,1927.6,32357.0,22927.0,0.08540162154977626,0.05957288994653398,2022,Asia,JPN
Intuit,IT Software & Services,United States,11414.0,2172.0,26303.0,125368.0,0.19029262309444542,0.08257613200015207,2022,North America,USA
Lam Research,Semiconductors,United States,16716.0,4541.0,16589.0,64607.0,0.27165589854032063,0.27373560793296764,2022,North America,USA
Erste Group Bank,Banking,Austria,11432.0,2098.7,350460.0,13967.0,0.1835811756473058,0.005988415225703361,2022,Europe,AUT
